,ticker,date,volume,score,Open,High,Low,Close,Adj Close,Volume,company_name,MA10,MA20,MA50,MA100,macd,signal,rsi
452,AAPL,2019-03-29,705,0.27383304964539007,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.89670181274414,94256000.0,APPLE,74.8132661819458,69.0083251953125,66.84904022216797,65.49181520462037,3.2012067867016185,2.304512684556261,46.66640635207102
455,AAPL,2019-04-01,744,0.2490744623655914,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.20838928222656,111448000.0,APPLE,66.49919967651367,65.62917518615723,66.38725028991699,64.4425301170349,-1.7468216096170721,-0.49384122931030294,49.13994537870062
456,AAPL,2019-04-02,796,0.332710175879397,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.88011169433594,91062800.0,APPLE,67.36155052185059,68.18218355178833,67.99670372009277,65.78048522949219,1.3954663682853834,1.8558646979937623,46.0741634663245
457,AAPL,2019-04-03,818,0.3295092909535452,48.3125,49.125,48.287498474121094,48.837501525878906,47.201473236083984,93087200.0,APPLE,61.64956760406494,64.07438364028931,64.09930713653564,64.54320188522338,-5.515828432240994,-2.253165643051598,50.124225974557085
458,AAPL,2019-04-04,816,0.367558455882353,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.283626556396484,76457200.0,APPLE,67.74200096130372,67.57184238433838,66.69117729187012,65.90872358322143,1.2584149935412512,0.9200938577246203,47.893358061664905
459,AAPL,2019-04-05,816,0.3507662990196079,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.600154876708984,74106400.0,APPLE,67.75196647644043,67.72946710586548,66.86579376220703,66.19728349685668,-0.6916437611326103,0.9665044885139965,48.68797331298529
462,AAPL,2019-04-08,948,0.29551097046413505,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.34919738769531,103526800.0,APPLE,68.05454959869385,67.89827527999878,67.07147365570069,66.41313018798829,-2.4586708657748346,0.6163816235914463,49.24117393714414
463,AAPL,2019-04-09,1016,0.2670086614173228,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.2042121887207,143072800.0,APPLE,71.09848289489746,72.91977500915527,67.74949359893799,67.46552349090577,-0.7865307115328051,0.5804980634167473,48.33753133111095
464,AAPL,2019-04-10,863,0.24742468134414833,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.47484588623047,86781200.0,APPLE,68.01870002746583,68.03662481307984,67.47474685668945,66.77048851013184,0.15257958086182555,-0.905933390117843,48.814216056842206
465,AAPL,2019-04-11,692,0.3231020231213873,50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.071327209472656,83603200.0,APPLE,60.757066917419436,65.92417497634888,67.01149688720703,67.16390354156493,-0.0730358093110226,-0.9671706274180989,49.04356891111945
466,AAPL,2019-04-12,784,0.3105468112244898,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,48.05198669433594,111042800.0,APPLE,68.19573287963867,68.10721645355224,67.88253345489503,67.09921522140503,-1.6360720287606085,1.1947778716181356,48.89681367935045
469,AAPL,2019-04-15,632,0.3378768987341772,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.13896942138672,70146400.0,APPLE,67.21178302764892,66.08715000152588,67.93268352508545,67.15996690750121,-2.9296130868008916,0.1075703375723519,49.66838491215385
470,AAPL,2019-04-16,336,0.278747619047619,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.143802642822266,102785600.0,APPLE,71.67231636047363,69.95589962005616,68.12348331451416,68.06009351730347,2.2568625791953565,1.425406869036862,47.03900184889115
471,AAPL,2019-04-17,1104,0.2793,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.08131408691406,115627200.0,APPLE,61.49621639251709,70.00374145507813,68.73336002349853,66.97059852600097,-3.255544870736628,-0.10764524637981421,49.392163220425395
472,AAPL,2019-04-18,701,0.3324562054208274,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.25770568847656,96783200.0,APPLE,64.9553337097168,68.31382503509522,68.16342655181884,68.140276927948,2.66402996816484,0.7254778284920557,48.643868256823055
476,AAPL,2019-04-22,678,0.3289199115044248,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.419586181640625,77758000.0,APPLE,69.34978351593017,65.42299995422363,67.0461965560913,67.4648369026184,-0.07873364085203605,0.7068692444767417,48.52432371584609
477,AAPL,2019-04-23,797,0.34418569636135504,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,50.13239288330078,93292000.0,APPLE,62.765200233459474,63.80264196395874,66.47257335662842,67.44862014770507,-2.537490827121971,-0.5111113304727134,49.81033801821141
478,AAPL,2019-04-24,738,0.3528520325203252,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.0550651550293,70162400.0,APPLE,70.41935062408447,69.88456707000732,67.53135677337646,67.60233516693116,0.8099957044066741,0.028961534003513006,48.59475352916562
479,AAPL,2019-04-25,719,0.3022732962447844,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.600807189941406,74172800.0,APPLE,73.99775047302246,71.80127573013306,69.79883686065673,68.51683183670043,-1.225913059754646,0.955868560820556,49.15156002557926
480,AAPL,2019-04-26,585,0.3288523076923077,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.364017486572266,74596400.0,APPLE,63.2757664680481,66.96405844688415,69.6624567604065,68.33697682380676,-2.5632581446838856,0.2192554690988865,49.81749735205502
483,AAPL,2019-04-29,501,0.26120938123752496,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.43893051147461,88818800.0,APPLE,60.28411684036255,70.94838356971741,68.50317350387573,67.88225182533265,-4.225146484885492,-0.9238741905599229,49.953349324612255
484,AAPL,2019-04-30,2223,0.22749370220422852,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.48691940307617,186139600.0,APPLE,71.07511720657348,71.18981695175171,70.31453361511231,69.15228353500366,0.6290289819969388,0.5523041722186353,48.79039043259527
485,AAPL,2019-05-01,2106,0.2287755935422602,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.86692810058594,259309200.0,APPLE,66.64596719741822,71.25531702041626,70.14000366210938,68.48668352127075,-0.9455146643487637,0.2527404049051555,49.154982763172136
486,AAPL,2019-05-02,1152,0.22366970486111112,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.53590774536133,127985200.0,APPLE,69.8032992362976,70.43920822143555,70.49504358291625,69.36191668510438,-2.5073728682864527,0.20012973504697928,49.62110603994596
487,AAPL,2019-05-03,802,0.3099067331670823,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.164127349853516,83569600.0,APPLE,70.41748275756837,70.33478288650512,70.67058671951294,69.54596663475037,-0.3456819933830104,-0.7505086063813342,49.391820450947264
490,AAPL,2019-05-06,915,0.2562330054644809,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.37400436401367,129772400.0,APPLE,71.05221538543701,70.4277573108673,70.7720464515686,69.69194157600403,-2.546769839016477,0.16670443247638234,49.55768689875303
491,AAPL,2019-05-07,943,0.3322583244962884,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.01607894897461,155054800.0,APPLE,70.17503261566162,70.296257686615,70.63487314224243,69.75801493644714,-3.159351796508915,-0.5835888283415109,49.40111467582066
492,AAPL,2019-05-08,817,0.2883353733170135,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,49.02574157714844,105358000.0,APPLE,62.31693286895752,66.53115758895873,69.8780930519104,69.05697493553161,-4.338683099691977,-1.801804913083544,49.26316051133619
493,AAPL,2019-05-09,936,0.33122211538461543,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.49899673461914,139634400.0,APPLE,72.6267162322998,71.51199941635132,70.3321863746643,70.21321654319763,1.0552983400547191,1.2173734329258898,47.48239349629959
494,AAPL,2019-05-10,987,0.30222654508611957,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.82712936401367,164834800.0,APPLE,75.73264980316162,68.90784130096435,70.85749294281005,70.25997485160828,-0.23791726087354448,-0.8630506893090172,48.87915865619275
497,AAPL,2019-05-13,1228,0.2211258957654723,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,45.04744338989258,229722400.0,APPLE,59.63314962387085,66.55618300437928,70.2214429283142,69.02924987792969,-3.1416721045265845,-0.9145664342066802,49.2890709147376
498,AAPL,2019-05-14,1134,0.26093756613756613,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.76054763793945,146118800.0,APPLE,70.89520006179809,67.91453318595886,70.1827495956421,69.09211324691772,-2.9378914871497273,-1.3935635067482064,48.63046527676932
499,AAPL,2019-05-15,874,0.3385354691075515,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.308719635009766,106178800.0,APPLE,59.24398374557495,64.01599164009095,69.11930618286132,69.62965492248536,-0.7040290966244243,-1.4983067405833415,48.84710211520865
500,AAPL,2019-05-16,890,0.2808194382022472,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,46.10498046875,132125600.0,APPLE,79.64888305664063,69.90160822868347,69.73757287979126,70.8111332130432,4.801777319011336,2.6461502785845936,46.71803478014651
501,AAPL,2019-05-17,834,0.2588824940047961,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.843013763427734,131516400.0,APPLE,68.65008277893067,63.94703326225281,67.97880289077759,70.0359799194336,-2.1468251791011426,1.1793271883341263,48.95216695999422
504,AAPL,2019-05-20,854,0.1823487119437939,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.409515380859375,154449200.0,APPLE,67.65278434753418,68.17543354034424,68.31637670516967,69.54421157836914,-0.9824971625961041,0.2759918186230841,48.33152391962811
505,AAPL,2019-05-21,743,0.30201359353970386,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.260887145996094,113459200.0,APPLE,74.41388473510742,75.42654209136963,68.8840834236145,70.55195329666138,1.9969568170038485,1.823860340422132,47.060911609854685
506,AAPL,2019-05-22,968,0.2131417355371901,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.334320068359375,118994400.0,APPLE,63.65090017318725,65.45226683616639,68.00330337524414,68.94069821357726,-5.138610704500799,-1.4156273194881834,49.08106330375532
507,AAPL,2019-05-23,1030,0.20683436893203883,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.57754898071289,146118800.0,APPLE,66.87088375091552,67.09312543869018,67.65924686431885,68.99194994926452,-0.6410815702601553,-0.1720006016126293,48.98038068708845
508,AAPL,2019-05-24,743,0.28763835800807536,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.410186767578125,94858800.0,APPLE,70.13493404388427,66.89291710853577,68.16803688049316,68.41602496147156,-0.7472776181889742,-0.0380027493991819,48.51111984304484
512,AAPL,2019-05-28,816,0.25436286764705884,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.230690002441406,111792800.0,APPLE,65.09878358840942,62.77372512817383,65.81186025619508,68.20578156471252,-1.4156325601184818,-1.0812860936040973,49.13757594273792
513,AAPL,2019-05-29,726,0.2456206611570248,44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.02452087402344,113924800.0,APPLE,66.0551347732544,66.20100932121277,67.23754047393798,68.22742334365844,1.1590689382607593,-0.25670013364531974,48.712283407253366
514,AAPL,2019-05-30,671,0.16897645305514158,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.24767303466797,84873600.0,APPLE,73.75648498535156,67.70067601203918,69.27868389129638,68.48074177742005,2.721039536574523,1.8442001070652645,47.57298561517469
515,AAPL,2019-05-31,645,0.1574262015503876,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.46421432495117,108174400.0,APPLE,64.37165126800537,63.696576070785525,64.2413941192627,66.6770168209076,-4.224441851676858,-1.6131820403559192,49.766341353225435
518,AAPL,2019-06-03,668,0.1367994011976048,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.03489685058594,161584400.0,APPLE,60.58020076751709,65.63059291839599,66.48528411865234,67.23204350471497,-0.635114716951918,-1.2556989192796078,48.527436515226434
519,AAPL,2019-06-04,865,0.19939375722543354,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.57270431518555,123872000.0,APPLE,74.24228296279907,65.81904196739197,66.32353380203247,67.3834302520752,1.5648749123656103,1.8225797453505939,47.17478896809328
520,AAPL,2019-06-05,759,0.1708691699604743,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.2761116027832,119093600.0,APPLE,64.37141704559326,63.94915013313293,65.38676719665527,66.75276027679443,-1.1130396508445415,-0.49042629620063927,48.886115096511
521,AAPL,2019-06-06,626,0.25456565495207667,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.926151275634766,90105200.0,APPLE,53.64836711883545,63.94532504081726,65.20419387817383,66.53996368408202,-3.3500592027934815,-2.180172523988622,49.88735316146436
522,AAPL,2019-06-07,113,0.25987964601769914,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.121952056884766,122737600.0,APPLE,65.22054977416992,66.43148317337037,63.55961380004883,65.36652362823486,-0.40267679664625433,-0.690718483757363,48.96704309058017
525,AAPL,2019-06-10,548,0.2625456204379562,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.71136474609375,104883600.0,APPLE,67.80618333816528,66.47294187545776,65.49905380249024,66.44338202476501,1.3850876360480697,1.6318329580771336,49.02042331407476
526,AAPL,2019-06-11,540,0.19116055555555558,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.25226593017578,107731600.0,APPLE,75.80248422622681,70.51151700019837,65.70075386047364,66.8665670967102,3.5287638541826283,2.7673928481138286,48.446152712319844
527,AAPL,2019-06-12,475,0.20920694736842105,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.10188674926758,73012800.0,APPLE,68.3002511024475,68.0532172203064,65.94807706832886,66.59280877113342,0.912609864600185,0.1703496607507874,49.13298485723467
528,AAPL,2019-06-13,531,0.18448870056497174,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.09218215942383,86698400.0,APPLE,59.94400033950806,67.81499223709106,65.10250699996948,66.60088376045228,-0.7477610808611246,-0.013272487571594993,49.13156711392918
529,AAPL,2019-06-14,480,0.17046520833333334,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.750179290771484,75046000.0,APPLE,71.79116792678833,70.10273466110229,66.9350004196167,66.50607217788696,-0.5166354514701794,0.28740263952503786,49.1283614927774
532,AAPL,2019-06-17,510,0.19895901960784312,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,47.02911376953125,58676400.0,APPLE,68.79650020599365,68.58211736679077,67.2721037864685,66.62383049964905,-1.226754707849139,0.624612552947713,49.3084865157274
533,AAPL,2019-06-18,104,0.2970086538461538,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.135162353515625,106204000.0,APPLE,68.9392499923706,70.36520895957946,66.53479383468628,66.98304882049561,-2.491368681205671,0.0014163061170361924,49.465682720946276
534,AAPL,2019-06-19,642,0.18853878504672897,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.994483947753906,84496800.0,APPLE,77.33746652603149,75.2662087917328,68.96475368499756,66.9098354434967,3.616701889902288,2.4990206799548225,47.978239847529004
535,AAPL,2019-06-20,602,0.22546777408637877,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.38014602661133,86056000.0,APPLE,70.37456645965577,69.95001678466797,68.91700698852539,67.0621004486084,-2.4063277355268866,-0.21004879000841659,49.55215620508635
536,AAPL,2019-06-21,444,0.21401959459459458,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.2152099609375,191202400.0,APPLE,70.60515022277832,70.34320015907288,69.25781394958496,67.27384544372559,-1.9273169951813571,-0.12479839023284583,49.55709409643986
539,AAPL,2019-06-24,427,0.13626768149882904,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.16669845581055,72881600.0,APPLE,61.900500774383545,68.3977083683014,67.70147045135498,67.38121210098267,-5.429437980774765,-1.9618818768087527,50.28009981471364
540,AAPL,2019-06-25,550,0.158316,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.43661117553711,84281200.0,APPLE,57.574766635894775,64.37626681327819,67.16355369567871,66.79692874908447,-3.1274554541735426,-1.226449745082408,49.970759004063716
541,AAPL,2019-06-26,602,0.1806918604651163,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.462623596191406,104270000.0,APPLE,73.14606647491455,67.81958355903626,70.31558362960816,68.02430532455445,-0.1343927891008292,0.13146418649749067,48.56149666429294
542,AAPL,2019-06-27,679,0.15019705449189985,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.448062896728516,83598800.0,APPLE,73.40679864883423,65.49078264236451,70.53834997177124,67.08191012382507,0.8365214483170433,0.12679744789483227,49.633170116671195
543,AAPL,2019-06-28,653,0.18742358346094948,49.66999816894531,49.875,49.26250076293945,49.47999954223633,48.006614685058594,124442400.0,APPLE,69.4989821434021,69.57117428779603,68.27662658691406,68.13140341758728,-3.8630671341909704,-0.9517414767491402,49.810604415744756
546,AAPL,2019-07-01,599,0.21390217028380634,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.88709259033203,109012000.0,APPLE,73.05513362884521,67.20387482643127,68.22122657775878,68.30482848167419,0.2653679731423608,-0.20341564803530354,49.10580730719494
547,AAPL,2019-07-02,470,0.16775212765957448,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.173309326171875,67740800.0,APPLE,77.69671649932862,71.64997429847718,71.65923974990845,68.41721675872803,3.3632409812082216,2.0297750475972793,48.41345430352441
548,AAPL,2019-07-03,414,0.2523985507246377,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.5807991027832,45448000.0,APPLE,71.17620038986206,70.55227522850036,70.22882978439331,69.32145009040832,-0.517300631394292,-0.16833382139734443,49.50666929925584
550,AAPL,2019-07-05,356,0.2236300561797753,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.53713607788086,69062000.0,APPLE,71.46339979171753,71.0681827545166,70.31774307250977,69.61737503051758,-1.5818966015467169,0.17920535512125157,49.40699891953682
553,AAPL,2019-07-08,683,0.08092781844802342,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.515987396240234,101354400.0,APPLE,66.76890020370483,71.04905776977539,70.19596305847168,69.58440505981446,-2.9325314273799563,-0.44314200137898996,49.263143406711464
554,AAPL,2019-07-09,655,0.17892824427480916,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.81189727783203,82312000.0,APPLE,71.35183486938476,71.40761733055115,70.44970994949341,69.97194018363953,-0.13611735236109723,-0.15097630106637122,49.06402726227275
555,AAPL,2019-07-10,458,0.22146331877729258,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.29458236694336,71588400.0,APPLE,72.02438449859619,71.66904230117798,70.79522678375244,70.17277183532715,-0.34254948725556744,0.3812175222961268,49.20326631838995
556,AAPL,2019-07-11,458,0.11831768558951966,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.93560028076172,80767200.0,APPLE,67.47446632385254,69.45052547454834,71.76532987594605,69.87173669815064,-2.5299018701706615,-0.11666852416395573,49.673020979328534
557,AAPL,2019-07-12,369,0.20793116531165312,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.31156539916992,70380800.0,APPLE,59.677782249450686,67.87745885848999,69.45095344543456,69.63790836334229,-4.8029330800676036,-1.637628794099643,50.243140023207125
560,AAPL,2019-07-15,409,0.19165721271393643,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.774845123291016,67789600.0,APPLE,72.95276565551758,72.70079078674317,71.77795639038087,70.82421653747559,-1.796255350634567,1.6884102771947165,49.15386805454181
561,AAPL,2019-07-16,194,0.19105412371134023,51.147499084472656,51.52750015258789,50.875,51.125,49.602630615234375,67467200.0,APPLE,73.02593212127685,70.58295731544494,71.12261989593506,70.48389983177185,-4.769994740206947,-0.6131341682492015,49.93965754028265
562,AAPL,2019-07-17,427,0.17443278688524588,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.32368850708008,56430000.0,APPLE,63.916334342956546,72.54897480010986,71.29629009246827,70.68178988456727,-0.7217109254844019,-0.18139072304631554,48.26221648510304
563,AAPL,2019-07-18,576,0.2147282986111111,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.88399887084961,74162400.0,APPLE,80.09276790618897,76.55935001373291,73.65704362869263,70.7594299697876,1.1163847884110396,0.7791416768576969,48.58336437816833
564,AAPL,2019-07-19,342,0.1737546783625731,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.139347076416016,83717200.0,APPLE,72.01596565246582,72.21905851364136,72.23830669403077,71.27802488327026,0.8413763887679409,-0.3120676735140052,48.921351370328935
567,AAPL,2019-07-22,573,0.20331762652705063,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.26237869262695,89111600.0,APPLE,63.513165664672854,71.78846673965454,71.46005672454834,70.84851984024048,-1.9847923865305006,-0.6796465833169514,49.00814325189563
568,AAPL,2019-07-23,723,0.1773964038727524,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.65532302856445,73420800.0,APPLE,84.19573173522949,76.40550756454468,74.05623622894286,72.62997305870056,5.777189625575772,2.9506424245141165,47.29665870408238
569,AAPL,2019-07-24,460,0.24522782608695654,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.61408996582031,59966400.0,APPLE,73.33568267822265,72.80163240432739,72.65478277206421,71.72500477790832,-0.14906197726212156,-0.01146637470180165,49.12224577422621
570,AAPL,2019-07-25,624,0.21426682692307694,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.213871002197266,55638400.0,APPLE,68.53873252868652,74.52878246307372,72.54567281723023,71.70265477180482,-1.8003047790695916,-0.36923405557535965,49.06318356887078
571,AAPL,2019-07-26,516,0.18310038759689923,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.38851547241211,70475600.0,APPLE,68.18683395385742,72.71751642227173,73.37647975921631,72.2469665336609,-2.7782846192056354,-0.23771230957147016,49.376908091500425
574,AAPL,2019-07-29,134,0.08061865671641791,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.85906982421875,86693600.0,APPLE,77.36513271331788,70.92198305130005,71.82040309906006,72.9168398284912,4.590671923614778,1.4541993459210474,47.99772749625821
575,AAPL,2019-07-30,1699,0.2080500294290759,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.64076614379883,135742800.0,APPLE,73.16401672363281,73.11437501907349,72.80572975158691,72.40169488906861,-0.19720107459735914,-0.10052260076414715,49.25406963639374
576,AAPL,2019-07-31,814,0.18932702702702703,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.6740608215332,277125600.0,APPLE,64.38701667785645,73.18962488174438,72.72457969665527,71.56849485397339,-1.7375666019031257,-0.4279314009919429,49.39836997416345
577,AAPL,2019-08-01,867,0.15953044982698963,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.555870056152344,216071600.0,APPLE,71.05288257598878,76.56569948196412,73.51097942352295,72.3784381198883,0.8662772483034757,-0.10455850856897159,49.102073898941015
578,AAPL,2019-08-02,708,0.11097782485875705,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.486202239990234,163448400.0,APPLE,66.97709922790527,72.01618318557739,72.46462291717529,72.35556480407715,-1.7081918868852028,0.5268107428476669,49.28161108743995
581,AAPL,2019-08-05,759,0.10796139657444005,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.895713806152344,209572000.0,APPLE,74.61081600189209,71.25653314590454,72.47429294586182,72.42528480529785,-3.8879793631792836,-0.8304633562311905,48.668218120771854
582,AAPL,2019-08-06,651,0.1593663594470046,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.78346633911133,143299200.0,APPLE,65.4116003036499,70.54011669158936,71.1996431350708,72.63995483398438,-3.5003221097107797,-1.675721940328823,49.091790184102734
583,AAPL,2019-08-07,527,0.19042390891840608,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.27826690673828,133457600.0,APPLE,69.3686170578003,67.8199836730957,72.35602005004883,72.09330637931824,0.8846482845304138,-0.8055580140711012,49.33741751255083
584,AAPL,2019-08-08,535,0.1741822429906542,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.34309387207031,108038000.0,APPLE,74.4900333404541,67.56342554092407,69.70777992248536,71.97246980667114,-0.2523436156414931,0.22026757983902415,48.268621085553704
585,AAPL,2019-08-09,442,0.16439117647058824,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.93649673461914,98478800.0,APPLE,74.11756649017335,69.86265888214112,71.33234992980957,72.35441484451295,-0.02271605879997196,-0.1568055456283453,49.04311951152457
588,AAPL,2019-08-12,326,0.18093650306748468,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.81232452392578,89927600.0,APPLE,70.25631675720214,70.45263319015503,70.71913013458251,71.74568161010743,-2.671284564990401,0.6543927047503294,49.41978228165546
589,AAPL,2019-08-13,746,0.16363217158176946,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.879432678222656,188874000.0,APPLE,78.37576713562012,72.45269193649293,71.41231029510499,72.4809033203125,0.922686788909914,1.1196882309157061,48.94526740141847
590,AAPL,2019-08-14,596,0.1083028523489933,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.36500930786133,146189600.0,APPLE,54.70413398742676,66.55579199790955,68.94793695449829,70.77363327980042,-7.711550805241188,-2.6761501750165126,51.03714200863908
591,AAPL,2019-08-15,300,0.13644666666666666,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,49.11909103393555,108909600.0,APPLE,65.16595010757446,71.77085862159728,70.90826025009156,70.99112154960632,0.47404292675695103,-0.81275061013128,48.045460335334816
592,AAPL,2019-08-16,555,0.1555218018018018,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.278045654296875,110481600.0,APPLE,69.65861682891845,69.99235873222351,69.95502035140991,71.30034165382385,1.203049104352317,0.36221000678424087,49.31994869638607
595,AAPL,2019-08-19,781,0.1467527528809219,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.21543502807617,97654400.0,APPLE,66.98551692962647,66.07573351860046,68.59432027816773,71.33835667610168,-1.2214248475233518,0.015181745211885977,49.33702072903087
596,AAPL,2019-08-20,951,0.10716666666666666,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.21787643432617,107537200.0,APPLE,70.14841794967651,71.85270862579345,70.32600366592408,70.76282340049744,-0.5977772554766716,0.4102372448415635,49.54269388478832
597,AAPL,2019-08-21,744,0.15443413978494624,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.77299118041992,86141600.0,APPLE,70.419633102417,68.59495000839233,71.14914674758911,70.64767508506775,0.21125347202668365,0.3165186892210299,49.35377944876952
598,AAPL,2019-08-22,722,0.1443461218836565,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.72917938232422,89014800.0,APPLE,71.17999906539917,66.93565006256104,68.88679672241211,70.19061336517333,-4.291536737210308,-0.9814041535946969,50.52035789326562
599,AAPL,2019-08-23,849,0.08945453474676089,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.33822250366211,187272000.0,APPLE,62.91005048751831,70.97496638298034,70.49543338775635,71.35586999893188,-1.3748751485908883,0.16618066542403276,48.584304721866076
602,AAPL,2019-08-26,735,0.10998272108843538,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.27561569213867,104174400.0,APPLE,69.14826622009278,70.21543307304383,70.30229335784912,70.51071174621582,-0.13014157352237987,0.2749422231144212,49.22374330594503
